operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6520868983,-58.5543956915",1275000.0,ARS,1271461.24,83856.2,,55.0,,23181.81818181818,,,,http://ramos-mejia.properati.com.ar/rv8j_venta_departamentos_ramos-mejia
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.710802,-58.36711",74000.0,USD,1122017.6,74000.0,,20.0,,3700.0,,3.0,,http://lanus.properati.com.ar/10cku_venta_ph_lanus_patio_vestidor_luminoso_placard_estrenar_re-max-buro-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,"-34.478569,-58.705723",850000.0,USD,12888040.0,850000.0,,400.0,,2125.0,,6.0,,http://malvinas-argentinas-bs-as-g-b-a-zona-norte.properati.com.ar/100ss_venta_casa_malvinas-argentinas_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_sum_vestidor_luminoso_vista_garage_tenis_impecable_placard_re-max-total-v
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7701232,-58.4385212",95000.0,USD,1440428.0,95000.0,250.0,105.0,380.0,904.7619047619048,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/10co2_venta_casa_lomas-de-zamora_jardin_vista_garage_bardi-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6474044263,-58.5780844442",240000.0,USD,3638976.0,240000.0,258.0,188.0,930.2325581395348,1276.595744680851,,4.0,,http://ramos-mejia.properati.com.ar/irkm_venta_casa_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,255000.0,USD,3866412.0,255000.0,900.0,190.0,283.3333333333333,1342.1052631578948,,,,http://benavidez.properati.com.ar/zgua_venta_casa_benavidez_300_suite_lavadero_parrilla_toilette_vestidor_placard_losa-radiante_maria-de-tigre-patricia-asensio-csi-4332
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.593335,-58.442214",73190.0,USD,1109736.05,73190.0,,34.0,,2152.6470588235293,,1.0,,http://villa-crespo.properati.com.ar/okhy_venta_departamentos_villa-crespo_justo-juan-b-av-_2300
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Villa Raffo|,"-34.6077655,-58.5317226",80000.0,USD,1212992.0,80000.0,50.0,47.0,1600.0,1702.127659574468,2.0,2.0,1300,http://villa-raffo.properati.com.ar/xd5v_venta_departamentos_villa-raffo
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6525038,-58.3848615",130000.0,USD,1971112.0,130000.0,130.0,120.0,1000.0,1083.3333333333333,,1.0,,http://barracas.properati.com.ar/wcet_venta_departamentos_barracas
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|El Talar|,"-34.4768904148,-58.662578487",150000.0,USD,2274360.0,150000.0,230.0,230.0,652.1739130434783,652.1739130434783,,4.0,,http://el-talar.properati.com.ar/ye6n_venta_casa_el-talar_jardin_lavadero_parrilla_placard_aire-acondicionado_pozzi-inmobiliaria_bcg
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5489327571,-58.5736702484",45000.0,USD,682308.0,45000.0,50.0,,900.0,,,,,http://san-martin.properati.com.ar/10nej_venta_ph_san-martin_patio_terraza_spolita-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,,287000.0,USD,4351608.8,287000.0,141.0,100.0,2035.4609929078013,2870.0,,,,http://olivos.properati.com.ar/t3lm_venta_casa_olivos_roma_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,480000.0,USD,7277952.0,480000.0,830.0,286.0,578.3132530120482,1678.3216783216783,,,,http://benavidez.properati.com.ar/12nlr_venta_casa_benavidez_300_suite_hidromasaje_lavadero_parrilla_terraza_toilette_vestidor_dependencias_placard_marquestau-colautti-lomas-de-san-isidro-maria-h-marquestau-csi-4689-4710
sell,PH,|Argentina|Capital Federal|Boedo|,"-34.622843,-58.419499",269900.0,USD,4092331.76,269900.0,,114.0,,2367.5438596491226,,4.0,,http://boedo.properati.com.ar/11mmx_venta_ph_boedo_balcon_suite_lavadero_parrilla_patio_quincho_terraza_vestidor_luminoso_placard_aire-acondicionado_re-max-liberty-ii
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6188615,-58.3885322",62000.0,USD,940068.8,62000.0,36.0,36.0,1722.2222222222222,1722.2222222222222,9.0,,,http://monserrat.properati.com.ar/12ve7_venta_departamentos_monserrat_estrenar_subte-linea-e_futuro-bienes-raices_3nl
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.554806,-58.4787521",100000.0,USD,1516240.0,100000.0,43.0,,2325.5813953488373,,,,,http://nunez.properati.com.ar/pkne_venta_departamentos_nunez_larralde-crisologo-av-_3600
sell,apartment,|Argentina|Capital Federal|Villa Ortuzar|,"-34.578929,-58.4838433",170000.0,USD,2577608.0,170000.0,80.0,52.0,2125.0,3269.230769230769,,,,http://villa-ortuzar.properati.com.ar/12mfe_venta_departamentos_villa-ortuzar_balcon_baulera_lavadero_garage_subte-linea-b_inmobiliaria-calot
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5437133,-58.731634",,,,,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/109f0_venta_departamentos_san-miguel_garage_n-ledesma-propiedades
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5548123,-58.4396756",117000.0,USD,1774000.8,117000.0,45.0,42.0,2600.0,2785.714285714286,,1.0,,http://belgrano.properati.com.ar/10hny_venta_departamentos_belgrano_triada-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4481824,-58.5334742",285000.0,USD,4321284.0,285000.0,202.0,184.0,1410.8910891089108,1548.9130434782608,,,,http://victoria.properati.com.ar/10xgj_venta_casa_victoria_ingeniero-white_500_suite_lavadero_toilette_vestidor_dependencias_garage_ferdi-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9098055393,-57.9666328768",,,,,0.0,72.0,,,,3.0,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/11d3z_venta_departamentos_la-plata_balcon_lavadero_garage_placard_land-estate
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.428876,-58.835409",118000.0,USD,1789163.2,118000.0,,70.0,,1685.7142857142858,,3.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/w94e_venta_casa_pilar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5105383,-58.4908102",160000.0,USD,2425984.0,160000.0,0.0,45.0,,3555.555555555556,7.0,,,http://olivos.properati.com.ar/ndkw_venta_departamentos_olivos_alberdi-juan-b-_1500
sell,PH,|Argentina|Capital Federal|Caballito|,"-34.6079508,-58.4519216",105000.0,USD,1592052.0,105000.0,57.0,57.0,1842.1052631578948,1842.1052631578948,,3.0,,http://caballito.properati.com.ar/10b87_venta_ph_caballito_balcon_lavadero_terraza_luminoso_migliorisi-propiedades_cy2
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Lynch|,"-34.593107,-58.5271184",280000.0,USD,4245472.0,280000.0,349.0,172.0,802.2922636103152,1627.906976744186,,4.0,,http://villa-lynch.properati.com.ar/urpp_venta_casa_villa-lynch
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,45.0,,,,2.0,,http://ramos-mejia.properati.com.ar/wt4n_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6007308,-58.4300086",81000.0,USD,1228154.4,81000.0,38.0,34.0,2131.5789473684213,2382.3529411764707,,2.0,,http://villa-crespo.properati.com.ar/10ay4_venta_departamentos_villa-crespo_balcon_lujoso_amenities_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.585106,-58.462549",80000.0,USD,1212992.0,80000.0,,55.0,,1454.5454545454545,9.0,2.0,,http://chacarita.properati.com.ar/79qp_venta_departamento_capital-federal
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.609903,-58.386964",144900.0,USD,2197031.76,144900.0,,82.0,,1767.0731707317073,,3.0,,http://congreso.properati.com.ar/whq9_venta_departamentos_balvanera
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7611021,-58.4062593",135000.0,USD,2046924.0,135000.0,67.0,61.0,2014.9253731343283,2213.1147540983607,,3.0,,http://lomas-de-zamora.properati.com.ar/x2yy_venta_departamentos_lomas-de-zamora
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,"-34.6054429,-58.9105536",220000.0,USD,3335728.0,220000.0,358.0,140.0,614.5251396648044,1571.428571428571,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/yjo2_venta_casa_general-rodriguez_bravi-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,90000.0,USD,1364616.0,90000.0,,40.0,,2250.0,,2.0,,http://ramos-mejia.properati.com.ar/11uc9_venta_departamentos_ramos-mejia_baulera_garage_busolin-bruno-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,"-34.8096659311,-58.3777675645",100000.0,USD,1516240.0,100000.0,0.0,0.0,,,,3.0,,http://burzaco.properati.com.ar/zn82_venta_departamentos_burzaco_lavadero_luminoso_garage_impecable_placard_aire-acondicionado_gazda-propiedades_cq0
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6306898,-58.479597",110000.0,USD,1667864.0,110000.0,67.0,60.0,1641.7910447761194,1833.3333333333333,1.0,3.0,700,http://floresta.properati.com.ar/x88o_venta_departamentos_floresta
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6446894,-58.6914898",80000.0,USD,1212992.0,80000.0,250.0,130.0,320.0,615.3846153846154,,5.0,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/kci5_venta_casa_merlo
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.572721,-58.483565",232726.0,USD,3528684.7,232726.0,,83.0,,2803.927710843373,10.0,3.0,,http://villa-urquiza.properati.com.ar/12ooi_venta_departamentos_villa-urquiza_gimnasio_parrilla_piscina_sum_electrogeno_garage_subte-linea-b_urquiza
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.624362,-58.404243",179500.0,USD,2721650.8,179500.0,,71.0,,2528.169014084507,,3.0,,http://san-cristobal.properati.com.ar/y009_venta_departamentos_capital-federal_balcon_gimnasio_jardin_lavadero_parrilla_piscina_sum_luminoso_vista_sauna_lujoso_amenities_placard_estrenar_re-max-express
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4540688,-58.5398866",98000.0,USD,1485915.2,98000.0,45.0,40.0,2177.777777777778,2450.0,1.0,,,http://victoria.properati.com.ar/nr6o_venta_departamentos_victoria_constitucion_3200
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.503126,-58.583286",80000.0,USD,1212992.0,80000.0,,154.0,,519.4805194805194,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/hm70_venta_casa_san-isidro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5514185678,-58.6778155091",250000.0,USD,3790600.0,250000.0,600.0,230.0,416.6666666666667,1086.9565217391305,,,,http://bella-vista-san-miguel.properati.com.ar/yiof_venta_casa_bella-vista_jardin_lavadero_parrilla_piscina_quincho_dependencias_garage_rearte-marcos
sell,house,|Argentina|Capital Federal|San Cristobal|,"-34.6037137392,-58.3815808896",440000.0,USD,6671456.0,440000.0,0.0,285.0,,1543.859649122807,,8.0,,http://san-cristobal.properati.com.ar/rm2a_venta_casa_san-cristobal
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,130000.0,USD,1971112.0,130000.0,190.0,,684.2105263157895,,,3.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/jv5i_venta_casa_tigre
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.608854,-58.469611",115000.0,USD,1743676.0,115000.0,,54.0,,2129.6296296296296,,2.0,,http://flores.properati.com.ar/10jna_venta_departamentos_parque-avellaneda_balcon_jardin_luminoso_placard_aire-acondicionado_re-max-total-v
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5943451,-58.3799804",,,,,674.0,494.0,,,5.0,8.0,12300,http://recoleta.properati.com.ar/zoek_venta_departamentos_recoleta_suite_jardin_lavadero_terraza_toilette_vestidor_luminoso_dependencias_placard_aire-acondicionado_arq-victorino-de-la-plaza
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5666787241,-58.4793809703",153000.0,USD,2319847.2,153000.0,56.0,56.0,2732.1428571428573,2732.1428571428573,,2.0,,http://villa-urquiza.properati.com.ar/12txh_venta_departamentos_villa-urquiza_jardin_parrilla_piscina_sum_estrenar_zuker-propiedades_dkh
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.547833,-58.6818293",235500.0,USD,3570745.2,235500.0,65.0,65.0,3623.076923076923,3623.076923076923,,,,http://bella-vista-san-miguel.properati.com.ar/104nt_venta_casa_bella-vista_lavadero_patio_toilette_placard_federico-negro-estudio-inmobiliario
sell,house,|Argentina|Capital Federal|Monte Castro|,"-34.618675,-58.514809",185000.0,USD,2805044.0,185000.0,235.0,145.0,787.2340425531914,1275.8620689655172,,5.0,,http://monte-castro.properati.com.ar/wpks_venta_casa_monte-castro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5417797,-58.5846666",380000.0,USD,5761712.0,380000.0,2700.0,315.0,140.74074074074073,1206.3492063492065,,5.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/waqm_venta_casa_general-san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5067,-58.5",220000.0,USD,3335728.0,220000.0,0.0,110.0,,2000.0,,3.0,,http://olivos.properati.com.ar/xhs2_venta_casa_olivos_jardin_lavadero_toilette_garage_placard_estrenar
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,,350000.0,USD,5306840.0,350000.0,124.0,171.0,2822.5806451612902,2046.783625730994,,,,http://villa-adelina-san-isidro.properati.com.ar/n612_venta_local_villa-adelina_panamericana-colectora-par_2000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.425087,-58.5796585",170000.0,USD,2577608.0,170000.0,88.0,50.0,1931.8181818181815,3400.0,,2.0,,http://tigre.properati.com.ar/111fe_venta_departamentos_tigre_baulera_gimnasio_jardin_parrilla_piscina_sum_terraza_lujoso_garage_aire-acondicionado_losa-radiante_victorino-de-la-plaza_d04
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,1100000.0,USD,16678640.0,1100000.0,1854.0,325.0,593.3117583603021,3384.6153846153848,,,,http://rincon-de-milberg.properati.com.ar/11xre_venta_casa_rincon-de-milberg_0_suite_lavadero_piscina_quincho_toilette_luminoso_dependencias_aire-acondicionado_capilla-garcia-fernandez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,"-34.62815094,-58.64955139",150000.0,USD,2274360.0,150000.0,,,,,,,,http://villa-tesei.properati.com.ar/11t3p_venta_casa_villa-tesei_jardin_lavadero_parrilla_quincho_garage_viillelcho-inmuebles
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5939737,-58.4925931",190000.0,USD,2880856.0,190000.0,169.0,85.0,1124.2603550295858,2235.294117647059,,3.0,,http://villa-pueyrredon.properati.com.ar/ygif_venta_departamentos_villa-pueyrredon_lavadero_patio_laurenzano-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Barrio Parque General San Martin|,"-34.5605065,-58.56581",78000.0,USD,1182667.2,78000.0,78.0,52.0,1000.0,1500.0,2.0,3.0,30,http://barrio-parque-general-san-martin.properati.com.ar/11fgq_venta_departamentos_barrio-parque-general-san-martin_balcon_lavadero_terraza_pablo-yaryura-casa-central
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,65000.0,USD,985556.0,65000.0,,42.0,,1547.6190476190477,,2.0,,http://ramos-mejia.properati.com.ar/ze6e_venta_departamentos_ramos-mejia_jardin_estrenar_de-luca-estudio
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508635,-58.477321",313000.0,USD,4745831.2,313000.0,,76.0,,4118.421052631579,3.0,4.0,,http://olivos.properati.com.ar/z22o_venta_departamentos_olivos_piscina_vista_garage_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4438968,-58.5640116",52000.0,USD,788444.8,52000.0,63.0,60.0,825.3968253968254,866.6666666666666,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11cpj_venta_departamentos_san-fernando_25-de-mayo_1900_lavadero_luminoso_resia-y-cia-leo
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6604622473,-58.7691358493",45000.0,USD,682308.0,45000.0,92.0,75.0,489.1304347826087,600.0,,,,http://paso-del-rey.properati.com.ar/wz8d_venta_ph_paso-del-rey
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7954717,-58.2355119",,,,,400.0,300.0,,,,5.0,,http://quilmes.properati.com.ar/n015_venta_casa_quilmes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4543846,-58.5373084",,,,,57.0,50.0,,,2.0,2.0,1000,http://victoria.properati.com.ar/11pm6_venta_departamentos_victoria_balcon_garage_placard_chozas-puntabayres
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4970269,-58.5745628",225000.0,USD,3411540.0,225000.0,160.0,160.0,1406.25,1406.25,,6.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/ytb7_venta_casa_san-isidro_jardin_lavadero_piscina_toilette_garage_sol-real-estate
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Septiembre|,"-34.368165,-58.77986",145000.0,USD,2198548.0,145000.0,,64.0,,2265.625,2.0,2.0,,http://septiembre.properati.com.ar/10zn7_venta_departamentos_septiembre_balcon_gimnasio_piscina_vestidor_tenis_re-max-uno-iii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.647561,-58.577085",60000.0,USD,909744.0,60000.0,,44.0,,1363.6363636363635,,2.0,,http://ramos-mejia.properati.com.ar/y3ag_venta_ph_la-matanza_parrilla_patio_luminoso_impecable_re-max-oeste
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,324870.0,USD,4925808.88,324870.0,0.0,94.0,,3456.063829787234,,3.0,,http://nordelta.properati.com.ar/11xk0_venta_departamentos_nordelta_balcon_suite_gimnasio_parrilla_piscina_vista_sauna_garage_amenities_losa-radiante_latitud-ns_dck
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5189811,-58.4748689",199592.0,USD,3026293.74,199592.0,58.0,42.0,3441.2413793103447,4752.190476190476,1.0,,,http://vicente-lopez.properati.com.ar/10oag_venta_departamentos_vicente-lopez_balcon_suite_amenities_salaya-romera-propiedades_d17
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,420000.0,USD,6368208.0,420000.0,574.0,200.0,731.7073170731708,2100.0,,,,http://nordelta.properati.com.ar/12hfk_venta_casa_nordelta_balcon_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_dependencias_rosario-costantini-csi-6033
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,"-34.6997454,-58.3141722",92000.0,USD,1394940.8,92000.0,52.0,,1769.2307692307693,,,,,http://wilde.properati.com.ar/uaqv_venta_departamentos_wilde
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.6121958602,-58.5461515736",,,,,216.0,,,,,,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/10nfm_venta_casa_caseros_lavadero_patio_placard_valeria-guarino-propiedades
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.6277946,-58.3590976",65000.0,USD,985556.0,65000.0,57.0,57.0,1140.3508771929824,1140.3508771929824,,2.0,1000,http://boca.properati.com.ar/10t6p_venta_departamentos_boca_luminoso_di-mitrio-inmobiliaria_d2r
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.513312,-58.488071",128000.0,USD,1940787.2,128000.0,,61.0,,2098.3606557377047,,3.0,,http://olivos.properati.com.ar/11gwa_venta_departamentos_vicente-lopez_lavadero_patio_vestidor_garage_placard_re-max-uno
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.5994747627,-58.4155515307",83500.0,USD,1266060.4,83500.0,38.0,38.0,2197.368421052632,2197.368421052632,,1.0,600,http://boedo.properati.com.ar/y6s0_venta_departamentos_boedo_lujoso_estrenar_embassy-net
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,47.0,,,,2.0,,http://ramos-mejia.properati.com.ar/s5vr_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6369771,-58.4960823",59000.0,USD,894581.6,59000.0,,,,,,,,http://villa-luro.properati.com.ar/i0bg_venta_departamento_villa-luro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4488917,-58.5401417",140000.0,USD,2122736.0,140000.0,0.0,70.0,,2000.0,,3.0,,http://victoria.properati.com.ar/zkqu_venta_casa_victoria_lavadero_patio_terraza_claudio-parra-propiedades
sell,house,|Argentina|Capital Federal|Villa Urquiza|,"-34.5613745,-58.4764652",450000.0,USD,6823080.0,450000.0,343.0,263.0,1311.9533527696792,1711.0266159695818,,6.0,,http://villa-urquiza.properati.com.ar/104ed_venta_casa_villa-urquiza_suite_lavadero_parrilla_terraza_toilette_vestidor_garage_aire-acondicionado_rcm-propiedades_c67
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5515484854,-58.4825581312",318000.0,USD,4821643.2,318000.0,121.0,83.0,2628.099173553719,3831.3253012048194,1.0,4.0,2500,http://saavedra.properati.com.ar/11wow_venta_departamentos_saavedra_balcon_baulera_suite_patio_terraza_toilette_lujoso_garage_estrenar_loria-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6695879667,-58.5584807396",80000.0,USD,1212992.0,80000.0,60.0,,1333.3333333333333,,,,,http://san-justo-la-matanza.properati.com.ar/pszq_venta_casa_san-justo
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6947860675,-58.561947182",1050000.0,ARS,1047085.62,69058.04,90.0,90.0,767.3115555555555,11666.666666666666,,,,http://san-justo-la-matanza.properati.com.ar/ymmv_venta_ph_san-justo_mete-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8094156,-58.3871641",96000.0,USD,1455590.4,96000.0,169.0,59.0,568.0473372781065,1627.1186440677966,,4.0,,http://adrogue.properati.com.ar/zn1j_venta_casa_adrogue_jardin_patio_quincho_luminoso_vista_garage_gazda-propiedades_cq0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,125000.0,USD,1895300.0,125000.0,63.0,70.0,1984.126984126984,1785.7142857142858,,3.0,,http://haedo.properati.com.ar/10ct3_venta_casa_haedo_rodriguez-angel-propiedades
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.575485,-58.4437822",99000.0,USD,1501077.6,99000.0,48.0,48.0,2062.5,2062.5,,3.0,1212,http://colegiales.properati.com.ar/11bi6_venta_departamentos_colegiales_lavadero_luminoso_cabildo-500
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6037137392,-58.3815808896",,,,,258.0,144.0,,,,5.0,,http://caballito.properati.com.ar/x1h1_venta_departamentos_caballito
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.45984,-58.5342319",220200.0,USD,3338760.48,220200.0,100.0,167.0,2202.0,1318.562874251497,,,,http://beccar.properati.com.ar/egy9_venta_otro_beccar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,65000.0,USD,985556.0,65000.0,,36.0,,1805.555555555556,,2.0,,http://haedo.properati.com.ar/s6pf_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.65733719,-58.68435669",135000.0,USD,2046924.0,135000.0,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/vwiq_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5509824016,-58.5484959595",,,,,85.0,85.0,,,,3.0,,http://villa-ballester.properati.com.ar/12v4k_venta_casa_villa-ballester_inmobiliaria-alemana
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6112694,-58.3637803",1100000.0,USD,16678640.0,1100000.0,193.0,129.0,5699.481865284974,8527.131782945737,,4.0,,http://puerto-madero.properati.com.ar/xwtf_venta_departamentos_puerto-madero_balcon_suite_gimnasio_parrilla_piscina_terraza_sauna_situar-propiedades_bjw
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5238771,-58.5402586",48000.0,USD,727795.2,48000.0,24.0,24.0,2000.0,2000.0,,1.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/mpa6_venta_departamentos_vicente-lopez
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6322572341,-58.3702987529",85900.0,USD,1302450.16,85900.0,49.0,43.0,1753.061224489796,1997.6744186046512,,,,http://barracas.properati.com.ar/xu44_venta_departamentos_barracas_balcon_piscina_sum_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6627121,-58.5464287",220000.0,USD,3335728.0,220000.0,216.0,140.0,1018.5185185185184,1571.428571428571,,,,http://ramos-mejia.properati.com.ar/edbu_venta_departamento_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.418427,-58.828286",245000.0,USD,3714788.0,245000.0,,154.0,,1590.909090909091,,4.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/xrpn_venta_casa_los-pilares-barrio-privado_suite_gimnasio_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_garage_tenis_placard
