operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Ricardo Rojas|,,135000.0,USD,2046924.0,135000.0,,110.0,,1227.2727272727273,,4.0,,http://ricardo-rojas.properati.com.ar/12e68_venta_casa_ricardo-rojas_jardin_parrilla_piscina_quincho_luminoso_garage_re-max-uno-iii
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7418391,-58.3868655",90000.0,USD,1364616.0,90000.0,0.0,51.0,,1764.7058823529412,,2.0,,http://banfield.properati.com.ar/rbz6_venta_casa_banfield
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.636122,-58.3738314",130000.0,USD,1971112.0,130000.0,54.0,,2407.4074074074074,,2.0,2.0,,http://barracas.properati.com.ar/l9fk_venta_departamentos_barracas_valle-aristobulo-del_1600
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5968541,-58.3837952",1000000.0,USD,15162400.0,1000000.0,326.0,302.0,3067.4846625766872,3311.2582781456954,,6.0,,http://retiro.properati.com.ar/rsxp_venta_departamentos_retiro
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.54384,-58.480901",96000.0,USD,1455590.4,96000.0,,49.0,,1959.183673469388,5.0,1.0,,http://nunez.properati.com.ar/11p9s_venta_departamentos_nunez_balcon_jardin_lavadero_parrilla_terraza_luminoso_garage_re-max-bur-oacute
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.499681,-58.4835997",120000.0,USD,1819488.0,120000.0,0.0,49.0,,2448.9795918367345,1.0,,,http://la-lucila.properati.com.ar/wbe8_venta_departamentos_la-lucila_avenida-del-libertador_3300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.45315,-58.545976",390000.0,USD,5913336.0,390000.0,,267.0,,1460.6741573033707,,5.0,,http://victoria.properati.com.ar/12db5_venta_casa_victoria_suite_hidromasaje_lavadero_terraza_toilette_vestidor_luminoso_garage_aire-acondicionado_re-max-bur-oacute
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4584706,-58.5314186",120000.0,USD,1819488.0,120000.0,,45.0,,2666.6666666666665,2.0,,,http://beccar.properati.com.ar/na8f_venta_departamentos_beccar_centenario-av-_2300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,340000.0,USD,5155216.0,340000.0,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xysl_venta_casa_tigre_suite_lavadero_parrilla_piscina_toilette_vestidor_dependencias_amoblado_impecable_alta-patagonia-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6554382,-58.6628553",300000.0,USD,4548720.0,300000.0,375.0,200.0,800.0,1500.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/g10s_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4468961,-58.5474527",140000.0,USD,2122736.0,140000.0,0.0,110.0,,1272.7272727272727,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/vjiy_venta_departamentos_bs-as-g-b-a-zona-norte_peron-tte-gral-j-d-_2200
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.429307,-58.883085",85000.0,USD,1288804.0,85000.0,,39.0,,2179.48717948718,,2.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/yr0e_venta_departamentos_pilar-plaza_jardin_garage_placard_pilar
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.572721,-58.483565",135529.0,USD,2054944.9,135529.0,,50.0,,2710.58,6.0,2.0,,http://villa-urquiza.properati.com.ar/12op0_venta_departamentos_villa-urquiza_gimnasio_parrilla_piscina_sum_electrogeno_garage_subte-linea-b_urquiza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|San Carlos Country Club - Entrada|,"-34.4744874,-58.6846484",425000.0,USD,6444020.0,425000.0,300.0,280.0,1416.6666666666667,1517.857142857143,,4.0,8000,http://san-carlos-country-club-entrada.properati.com.ar/v5it_venta_casa_san-carlos-country-club-entrada
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4472128,-58.5421976",200000.0,USD,3032480.0,200000.0,132.0,85.0,1515.1515151515152,2352.9411764705883,,4.0,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/1156s_venta_casa_san-fernando_lavadero_parrilla_patio_chozas-puntabayres
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564832,-58.468958",94500.0,USD,1432846.8,94500.0,,45.0,,2100.0,,2.0,,http://belgrano.properati.com.ar/uapy_venta_departamentos_colegiales
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,185000.0,USD,2805044.0,185000.0,130.0,123.0,1423.076923076923,1504.0650406504064,,,,http://victoria.properati.com.ar/neiq_venta_casa_victoria_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,88000.0,USD,1334291.2,88000.0,104.0,59.0,846.1538461538462,1491.5254237288136,,3.0,,http://ramos-mejia.properati.com.ar/s75m_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.908616,-57.974169",160000.0,USD,2425984.0,160000.0,150.0,150.0,1066.6666666666667,1066.6666666666667,,6.0,,http://la-plata.properati.com.ar/ox6j_venta_casa_la-plata
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.722667,-58.3494008",280000.0,USD,4245472.0,280000.0,1400.0,,200.0,,,,,http://lanus-este.properati.com.ar/9uw0_venta_local_lanus-este_bv-gobernador-martin-rodriguez_2800
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7886266977,-58.4147204471",120000.0,USD,1819488.0,120000.0,400.0,83.0,300.0,1445.7831325301204,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/ed2h_venta_casa_lomas-de-zamora
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.7049568993,-58.4029598867",55000.0,USD,833932.0,55000.0,31.0,,1774.1935483870968,,,,,http://lanus-oeste.properati.com.ar/10usf_venta_departamentos_lanus-oeste_sum_garage_placard_aire-acondicionado_estrenar_izquierdo-propiedades_4wl
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5742417956,-58.4821423888",89900.0,USD,1363099.76,89900.0,37.0,32.0,2429.7297297297296,2809.375,,1.0,1000,http://villa-urquiza.properati.com.ar/10ldy_venta_departamentos_villa-urquiza_balcon_sf-grupo-inmobiliario_9ib
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5898213,-58.4002221",235000.0,USD,3563164.0,235000.0,86.0,0.0,2732.558139534884,,,3.0,2587,http://barrio-norte.properati.com.ar/xx6u_venta_departamentos_barrio-norte_lavadero_terraza_luminoso_lujoso_dependencias_maure-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,680000.0,USD,10310432.0,680000.0,900.0,319.0,755.5555555555555,2131.6614420062697,,,,http://rincon-de-milberg.properati.com.ar/zu4a_venta_casa_rincon-de-milberg_0_suite_hidromasaje_lavadero_parrilla_patio_piscina_vestidor_vista_dependencias_garage_tenis_placard_losa-radiante_ramos-l-j-nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Ezpeleta|,"-34.7410956579,-58.2398076284",85000.0,USD,1288804.0,85000.0,183.0,130.0,464.4808743169399,653.8461538461538,,,,http://ezpeleta.properati.com.ar/ecfd_venta_casa_ezpeleta
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5815911004,-58.4237108423",260000.0,USD,3942224.0,260000.0,,,,,1.0,3.0,,http://palermo.properati.com.ar/sx5f_venta_departamentos_palermo_guemes_4600
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,,400000.0,USD,6064960.0,400000.0,,,,,,,,http://la-plata.properati.com.ar/w45b_venta_casa_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6629139,-58.5516981",215000.0,USD,3259916.0,215000.0,210.0,150.0,1023.809523809524,1433.3333333333333,,,,http://ramos-mejia.properati.com.ar/rnhl_venta_casa_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.971694,-57.985153",,,,,,,,,,5.0,,http://la-plata.properati.com.ar/12e5p_venta_casa_la-plata_patio_garage_re-max-diagonal
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,"-34.3847292011,-58.7398171344",95000.0,USD,1440428.0,95000.0,,,,,,,,http://maschwitz.properati.com.ar/ea01_venta_casa_maschwitz
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.616063,-58.373011",64900.0,USD,984039.76,64900.0,,43.0,,1509.3023255813953,,2.0,,http://san-telmo.properati.com.ar/10ona_venta_departamentos_puerto-madero_patio_re-max-central
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,142000.0,USD,2153060.8,142000.0,,,,,,,,http://nordelta.properati.com.ar/u90x_venta_departamentos_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.488278,-58.620703",170000.0,USD,2577608.0,170000.0,400.0,177.0,425.0,960.45197740113,,5.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/yifp_venta_casa_tigre_lavadero_parrilla_patio_garage_placard_aire-acondicionado_toledo-inmobiliaria_922
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6033868,-58.3879764",77000.0,USD,1167504.8,77000.0,35.0,35.0,2200.0,2200.0,2.0,1.0,1000,http://centro-microcentro.properati.com.ar/12ecg_venta_departamentos_centro-microcentro_lavadero_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_salaya-romera-barrio-norte
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5762105,-58.4896168",120000.0,USD,1819488.0,120000.0,,35.0,,3428.5714285714284,4.0,2.0,,http://villa-urquiza.properati.com.ar/10dil_venta_departamentos_villa-urquiza_gimnasio_lavadero_parrilla_piscina_sum_terraza_luminoso_sauna_lujoso_garage_placard_urquiza
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5770609,-58.4139687",1240000.0,ARS,1236558.31,81554.26,220.0,220.0,370.7011818181818,5636.363636363636,,,,http://palermo.properati.com.ar/rc97_venta_departamentos_palermo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4277023,-58.5764369",96000.0,USD,1455590.4,96000.0,50.0,45.0,1920.0,2133.333333333333,3.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xcvp_venta_departamentos_tigre_enciso_1100
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,210000.0,USD,3184104.0,210000.0,,42.0,,5000.0,,3.0,,http://ramos-mejia.properati.com.ar/yuqn_venta_ph_ramos-mejia_balcon_hidromasaje_patio_toilette_placard_marta-calvet-estudio-inmobiliario_b9s
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6153103,-58.3619834",343530.0,USD,5208739.27,343530.0,104.0,100.0,3303.173076923077,3435.3,,3.0,,http://puerto-madero.properati.com.ar/12j59_venta_departamentos_puerto-madero_suite_toilette_vestidor_le-bleu
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6522822,-58.5732836",,,,,230.0,230.0,,,,,,http://ramos-mejia.properati.com.ar/ylsu_venta_casa_ramos-mejia_inmobiliaria-tecnica
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,"-34.6668467,-58.3851723",110000.0,USD,1667864.0,110000.0,,,,,,,,http://avellaneda-bs-as-g-b-a-zona-sur.properati.com.ar/u535_venta_departamentos_pompeya
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6004038,-58.4954328",165000.0,USD,2501796.0,165000.0,102.0,85.0,1617.6470588235295,1941.1764705882356,,,,http://villa-devoto.properati.com.ar/w77j_venta_departamentos_villa-devoto
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,,640000.0,USD,9703936.0,640000.0,900.0,270.0,711.1111111111111,2370.3703703703704,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/10337_venta_casa_san-fernando_0_baulera_suite_lavadero_piscina_toilette_vestidor_dependencias_garage_losa-radiante_narvaez-cia-walter-fabian-narvaez-csi-4169
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6427338,-58.6240479",300000.0,USD,4548720.0,300000.0,350.0,350.0,857.1428571428571,857.1428571428571,,,,http://moron.properati.com.ar/je05_venta_casa_bs-as-g-b-a-zona-oeste
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.466883,-58.514985",400000.0,USD,6064960.0,400000.0,,106.0,,3773.5849056603774,2.0,4.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/w2wl_venta_departamentos_san-isidro
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.62818,-58.429483",102300.0,USD,1551113.52,102300.0,,36.0,,2841.6666666666665,4.0,1.0,,http://caballito.properati.com.ar/105m9_venta_departamentos_caballito_gimnasio_hidromasaje_parrilla_piscina_quincho_sum_vista_sauna_lujoso_garage_amenities_proyectos
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.597289,-58.532023",115000.0,USD,1743676.0,115000.0,,20.0,,5750.0,,4.0,,http://tres-de-febrero.properati.com.ar/10xlb_venta_ph_tres-de-febrero_parrilla_patio_terraza_re-max-total-i
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.565206,-58.436515",301000.0,USD,4563882.4,301000.0,,59.0,,5101.6949152542375,,2.0,,http://palermo.properati.com.ar/zl9z_venta_departamentos_palermo_luminoso_lujoso_garage_placard_aire-acondicionado_re-max-premium
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Estancias del Pilar|,"-34.48028,-58.986289",225000.0,USD,3411540.0,225000.0,148.0,148.0,1520.2702702702702,1520.2702702702702,,,,http://estancias-del-pilar.properati.com.ar/12o32_venta_casa_estancias-del-pilar_balcon_suite_parrilla_piscina_terraza_vestidor_amoblado_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6200401,-58.7575639",55000.0,USD,833932.0,55000.0,400.0,65.0,137.5,846.1538461538462,,3.0,,http://paso-del-rey.properati.com.ar/ax6g_venta_otro_paso-del-rey
sell,PH,|Argentina|Capital Federal|Villa General Mitre|,"-34.6050835,-58.4608111",129500.0,USD,1963530.8,129500.0,75.0,46.0,1726.6666666666667,2815.217391304348,1.0,3.0,300,http://villa-general-mitre.properati.com.ar/103zz_venta_ph_villa-general-mitre_lavadero_parrilla_terraza_luminoso_placard_eduardo-bertolotti-propiedades
sell,house,|Argentina|Capital Federal|Palermo|,"-34.591831,-58.432707",990000.0,USD,15010776.0,990000.0,,225.0,,4400.0,,5.0,,http://palermo.properati.com.ar/x2px_venta_casa_palermo
sell,apartment,|Argentina|Capital Federal|Floresta|,,130000.0,USD,1971112.0,130000.0,70.0,70.0,1857.142857142857,1857.142857142857,,,,http://floresta.properati.com.ar/11u2d_venta_departamentos_floresta_lavadero_luminoso_santamaria-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.62732,-58.37248",134800.0,USD,2043891.52,134800.0,,44.0,,3063.6363636363635,,2.0,,http://san-telmo.properati.com.ar/ykah_venta_departamentos_constitucion_lavadero_parrilla_piscina_quincho_lujoso_garage_re-max-ra-iacute-ces
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5562825,-58.4790126",95000.0,USD,1440428.0,95000.0,45.0,37.0,2111.1111111111118,2567.5675675675675,5.0,1.0,950,http://belgrano.properati.com.ar/w1ht_venta_departamentos_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6712867633,-58.7089696582",120000.0,USD,1819488.0,120000.0,150.0,150.0,800.0,800.0,,3.0,,http://san-antonio-de-padua.properati.com.ar/wd4q_venta_casa_san-antonio-de-padua
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6709127,-58.699569",200000.0,USD,3032480.0,200000.0,68.0,63.0,2941.176470588235,3174.6031746031745,,,,http://ituzaingo.properati.com.ar/l9ae_venta_departamentos_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7345798,-58.2503176",,,,,170.0,110.0,,,,,,http://quilmes.properati.com.ar/12quw_venta_casa_quilmes_lavadero_patio_luminoso_garage_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,apartment,|Argentina|Capital Federal|Constitución|,"-34.633033,-58.386288",68000.0,USD,1031043.2,68000.0,35.0,35.0,1942.857142857143,1942.857142857143,,2.0,,http://constitucion.properati.com.ar/z3ff_venta_departamentos_constitucion_citati-propiedades_91q
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4235356,-58.5769233",104890.0,USD,1590384.13,104890.0,,42.0,,2497.3809523809523,2.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zhb3_venta_departamentos_tigre_italia_1400_lavadero_parrilla_sum_garage_mieres-tigre-centro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6545188,-58.5425878",85000.0,USD,1288804.0,85000.0,68.0,45.0,1250.0,1888.888888888889,,3.0,,http://ramos-mejia.properati.com.ar/jmow_venta_departamento_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,190000.0,USD,2880856.0,190000.0,109.0,48.0,1743.119266055046,3958.3333333333335,,2.0,2700,http://nordelta.properati.com.ar/ys7y_venta_departamentos_nordelta_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_garage_amenities_placard_inmobiliaria-pastura
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3451368808,-58.7823486328",180000.0,USD,2729232.0,180000.0,730.0,140.0,246.57534246575344,1285.7142857142858,,3.0,,http://escobar.properati.com.ar/yumz_venta_casa_escobar_suite_lavadero_parrilla_sum_vestidor_tenis_placard_losa-radiante_grondona-asociados_ah3
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5659797581,-58.5397625102",130000.0,USD,1971112.0,130000.0,250.0,80.0,520.0,1625.0,,,,http://san-martin.properati.com.ar/eazl_venta_casa_san-martin
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5607997,-58.4661541",95000.0,USD,1440428.0,95000.0,39.0,36.0,2435.897435897436,2638.8888888888887,,,1500,http://villa-urquiza.properati.com.ar/11vfi_venta_departamentos_villa-urquiza_parrilla_piscina_alvarez-dupot-capital-federal
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6516508,-58.6265103",70000.0,USD,1061368.0,70000.0,,55.0,,1272.7272727272727,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/i568_venta_departamento_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.912153,-57.95567",55000.0,USD,833932.0,55000.0,,22.0,,2500.0,,2.0,,http://la-plata.properati.com.ar/10i80_venta_departamentos_la-plata_re-max-diagonal
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6338133,-58.6909038",130000.0,USD,1971112.0,130000.0,520.0,50.0,250.0,2600.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11apl_venta_casa_ituzaingo_piscina_gag-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.519722,-58.485864",144000.0,USD,2183385.6,144000.0,,69.0,,2086.9565217391305,3.0,3.0,,http://olivos.properati.com.ar/un6f_venta_departamentos_olivos
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6140311,-58.4248489",175000.0,USD,2653420.0,175000.0,94.0,87.0,1861.7021276595744,2011.4942528735637,,4.0,2400,http://almagro.properati.com.ar/v55a_venta_departamentos_almagro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,240000.0,USD,3638976.0,240000.0,200.0,180.0,1200.0,1333.3333333333333,,5.0,,http://san-justo-la-matanza.properati.com.ar/sc5k_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5287933046,-58.4938468037",150000.0,USD,2274360.0,150000.0,149.0,149.0,1006.7114093959732,1006.7114093959732,,3.0,,http://florida.properati.com.ar/xpu6_venta_casa_florida_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5005667,-58.4830491",335000.0,USD,5079404.0,335000.0,128.0,114.0,2617.1875,2938.59649122807,3.0,,,http://la-lucila.properati.com.ar/nfkn_venta_departamentos_la-lucila_del-libertador-av-_3200
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6310072,-58.3734691",140000.0,USD,2122736.0,140000.0,75.0,71.0,1866.6666666666667,1971.8309859154929,1.0,,750,http://barracas.properati.com.ar/11vph_venta_departamentos_barracas_balcon_lavadero_vista_lepore-propiedades-palermo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,415000.0,USD,6292396.0,415000.0,900.0,270.0,461.1111111111111,1537.037037037037,,,,http://benavidez.properati.com.ar/neke_venta_casa_benavidez_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,258000.0,USD,3911899.2,258000.0,590.0,189.0,437.2881355932203,1365.079365079365,,,,http://maschwitz.properati.com.ar/xbgl_venta_casa_maschwitz_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.45558548,-58.90882874",78500.0,USD,1190248.4,78500.0,,,,,,,,http://pilar.properati.com.ar/10f1j_venta_departamentos_pilar_balcon_terraza_lujoso_garage_freire-negocios-inmobiliarios_cof
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6443613,-58.5646789",160000.0,USD,2425984.0,160000.0,75.0,75.0,2133.333333333333,2133.333333333333,3.0,3.0,,http://ramos-mejia.properati.com.ar/vudj_venta_departamentos_ramos-mejia_espora
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.7986898,-58.2628718",340000.0,USD,5155216.0,340000.0,189.0,164.0,1798.9417989417989,2073.170731707317,,3.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/sute_venta_casa_barrio-san-francisco
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Campo Chico Country Club|,"-34.401581,-58.824062",210000.0,USD,3184104.0,210000.0,,240.0,,875.0,,4.0,,http://campo-chico-country-club.properati.com.ar/ylah_venta_casa_campo-chico-country-club_gimnasio_jardin_lavadero_parrilla_piscina_quincho_sauna_tenis_placard_aire-acondicionado_re-max-total-i
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.591495,-58.407354",259000.0,USD,3927061.6,259000.0,,110.0,,2354.5454545454545,,4.0,,http://barrio-norte.properati.com.ar/11yqj_venta_departamentos_recoleta_balcon_baulera_lavadero_toilette_luminoso_dependencias_garage_impecable_placard_re-max-premium
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.6365043,-58.3635339",102000.0,USD,1546564.8,102000.0,271.0,149.0,376.3837638376384,684.5637583892617,,6.0,,http://boca.properati.com.ar/10t88_venta_departamentos_boca_balcon_patio_terraza_di-mitrio-inmobiliaria_d2r
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6185754,-58.3835237",84000.0,USD,1273641.6,84000.0,56.0,56.0,1500.0,1500.0,2.0,,700,http://monserrat.properati.com.ar/jw6b_venta_departamento_monserrat_estados-unidos_1200
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5584793,-58.7354012",,,,,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/ei81_venta_departamento_san-miguel
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,470000.0,USD,7126328.0,470000.0,772.0,250.0,608.8082901554404,1880.0,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/x4ka_venta_casa_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,90000.0,USD,1364616.0,90000.0,,48.0,,1875.0,,3.0,,http://ramos-mejia.properati.com.ar/wt4z_venta_departamentos_ramos-mejia
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7676693,-58.3966372",55000.0,USD,833932.0,55000.0,42.0,42.0,1309.5238095238096,1309.5238095238096,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/wu9x_venta_local_lomas-de-zamora
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.436928,-58.808533",,,,,1001.0,613.0,,,,8.0,10000,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/z14c_venta_casa_pilar_suite_hidromasaje_jardin_lavadero_quincho_terraza_toilette_vestidor_placard_embassy-net
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7284588,-58.2615224",,,,,120.0,120.0,,,1.0,,,http://quilmes.properati.com.ar/10gqh_venta_departamentos_quilmes_balcon_lavadero_parrilla_patio_quincho_terraza_vestidor_placard_gp-estudio-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|La Lomada de Pilar|,"-34.43211,-58.818612",,,,,600.0,600.0,,,,,,http://la-lomada-de-pilar.properati.com.ar/12nrl_venta_casa_la-lomada-de-pilar_baulera_suite_hidromasaje_jardin_lavadero_parrilla_piscina_vestidor_garage_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,410000.0,USD,6216584.0,410000.0,727.0,240.0,563.961485557084,1708.3333333333333,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zqua_venta_casa_bs-as-g-b-a-zona-norte_0_baulera_suite_lavadero_parrilla_piscina_vestidor_vista_dependencias_impecable_placard_losa-radiante_aleman-milagros-negocios-inmobiliarios
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5942353,-58.4368613",,,,,,,,,,,,http://palermo.properati.com.ar/vnl8_venta_local_palermo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.50832,-58.479424",449000.0,USD,6807917.6,449000.0,,85.0,,5282.35294117647,13.0,3.0,,http://olivos.properati.com.ar/xrub_venta_departamentos_olivos_gimnasio_hidromasaje_piscina_sum_vista_sauna
