operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6231334437,-58.3978045047",89900.0,USD,1363099.76,89900.0,,,,,6.0,2.0,,http://san-cristobal.properati.com.ar/rno1_venta_departamentos_san-cristobal_pichincha_1200
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6467842,-58.561038",215000.0,USD,3259916.0,215000.0,210.0,210.0,1023.809523809524,1023.809523809524,,4.0,,http://ramos-mejia.properati.com.ar/vcyp_venta_casa_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5354586809,-58.4781082312",183000.0,USD,2774719.2,183000.0,83.0,78.0,2204.8192771084337,2346.153846153846,,3.0,,http://florida.properati.com.ar/xmsv_venta_departamentos_florida_balcon_lavadero_toilette_luminoso_garage_placard_losa-radiante
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.6227385507,-58.8005550391",1000000.0,ARS,997224.37,65769.56,,,,,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zpes_venta_casa_moreno_balcon_jardin_lavadero_terraza_ramirez-mandatos-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6352411,-58.6771576",95000.0,USD,1440428.0,95000.0,100.0,80.0,950.0,1187.5,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/1132y_venta_casa_ituzaingo_lavadero_patio_placard_estrenar_tortorello-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6616058,-58.5953751",55000.0,USD,833932.0,55000.0,,50.0,,1100.0,,,,http://villa-luzuriaga.properati.com.ar/k4zx_venta_departamentos_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8131526,-58.4073847",110000.0,USD,1667864.0,110000.0,130.0,100.0,846.1538461538462,1100.0,,,,http://adrogue.properati.com.ar/rm8u_venta_casa_adrogue
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,225000.0,USD,3411540.0,225000.0,880.0,170.0,255.6818181818182,1323.529411764706,,,,http://maschwitz.properati.com.ar/uqvj_venta_casa_maschwitz_0
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6054401,-58.3865184",85000.0,USD,1288804.0,85000.0,43.0,43.0,1976.744186046512,1976.744186046512,4.0,2.0,1350,http://centro-microcentro.properati.com.ar/11484_venta_departamentos_centro-microcentro_lavadero_placard_lounge-propiedades_bry
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Don Torcuato|,,95000.0,USD,1440428.0,95000.0,,96.0,,989.5833333333334,,4.0,,http://don-torcuato.properati.com.ar/100a9_venta_casa_tigre_piscina_re-max-uno
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4429335,-58.5527077",90000.0,USD,1364616.0,90000.0,50.0,41.0,1800.0,2195.121951219512,4.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/n7gz_venta_departamentos_san-fernando_peron-tte-gral-j-d-_1500
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Platanos|,"-34.784112404,-58.1690854573",,,,,257.0,105.0,,,,,,http://platanos.properati.com.ar/uh3v_venta_casa_platanos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5174907,-58.4936271",279000.0,USD,4230309.6,279000.0,105.0,90.0,2657.1428571428573,3100.0,1.0,,,http://olivos.properati.com.ar/10o9d_venta_departamentos_olivos_baulera_suite_gimnasio_parrilla_piscina_sum_terraza_vestidor_sauna_garage_impecable_salaya-romera-propiedades_d17
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,95000.0,USD,1440428.0,95000.0,120.0,70.0,791.6666666666666,1357.142857142857,,3.0,,http://haedo.properati.com.ar/s9nf_venta_ph_moron
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.615974,-58.39536",59000.0,USD,894581.6,59000.0,,29.0,,2034.4827586206895,4.0,2.0,,http://congreso.properati.com.ar/11ybs_venta_departamentos_congreso_terraza_placard_aire-acondicionado_re-max-liberty-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,146000.0,USD,2213710.4,146000.0,200.0,1.0,730.0,146000.0,,3.0,,http://san-justo-la-matanza.properati.com.ar/yurf_venta_casa_san-justo_pisano-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6415453446,-58.5705413463",125000.0,USD,1895300.0,125000.0,,,,,,,,http://ramos-mejia.properati.com.ar/edzf_venta_departamento_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6068509118,-58.3927121523",215000.0,USD,3259916.0,215000.0,145.0,145.0,1482.7586206896551,1482.7586206896551,,5.0,5300,http://congreso.properati.com.ar/12t8m_venta_departamentos_congreso_suite_lavadero_toilette_vestidor_luminoso_dependencias_subte-linea-d_subte-linea-b_subte-linea-a_capital-brokers
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5191158,-58.4851195",160000.0,USD,2425984.0,160000.0,70.0,70.0,2285.714285714286,2285.714285714286,,,,http://florida.properati.com.ar/yrd4_venta_departamentos_florida_balcon_toilette_luminoso_vista_garage_losa-radiante_paolini-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,"-34.6643741502,-58.401713799",50000.0,USD,758120.0,50000.0,,1.0,,50000.0,,2.0,1,http://avellaneda-bs-as-g-b-a-zona-sur.properati.com.ar/oufk_venta_departamentos_avellaneda
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6497112,-58.6149808",640000.0,ARS,638223.62,42092.52,30.0,28.0,1403.0839999999998,22857.14285714286,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/x5gb_venta_departamentos_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,,48000.0,USD,727795.2,48000.0,,,,,,,,http://moreno.properati.com.ar/10f4x_venta_departamentos_moreno_parrilla_piscina_sum_garage_mosca-propiedades_bp3
sell,PH,|Argentina|Capital Federal|Villa Urquiza|,"-34.567836,-58.4890499",350000.0,USD,5306840.0,350000.0,,,,,,4.0,,http://villa-urquiza.properati.com.ar/11l2c_venta_ph_villa-urquiza_balcon_parrilla_terraza_dependencias_garage_urquiza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Tortuguitas|,"-34.4682662,-58.7353369",450000.0,ARS,448750.93,29596.3,200.0,40.0,147.98149999999998,11250.0,,,,http://tortuguitas.properati.com.ar/plzs_venta_casa_tortuguitas
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|La Peregrina|,"-34.46918,-58.821816",300000.0,USD,4548720.0,300000.0,300.0,300.0,1000.0,1000.0,,,,http://la-peregrina-pilar.properati.com.ar/12o4k_venta_casa_la-peregrina_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_vestidor_luminoso_vista_sauna_dependencias_garage_tenis_losa-radiante_doble-circulacion_blanco-propiedades_dii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5538131864,-58.5820461076",50000.0,USD,758120.0,50000.0,170.0,75.0,294.11764705882354,666.6666666666666,,,,http://san-martin.properati.com.ar/k7qj_venta_ph_san-martin
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6648986,-58.6112881",62000.0,USD,940068.8,62000.0,102.0,102.0,607.843137254902,607.843137254902,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/u7qa_venta_ph_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6354677878,-58.5872125626",175000.0,USD,2653420.0,175000.0,,75.0,,2333.333333333333,,,,http://haedo.properati.com.ar/zusv_venta_departamentos_haedo_balcon_parrilla_lujoso_garage_sergio-mondella-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6286529,-58.5805877",40000.0,USD,606496.0,40000.0,,,,,,,,http://el-palomar.properati.com.ar/ybve_venta_ph_el-palomar_patio_claudio-donnini-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,115000.0,USD,1743676.0,115000.0,60.0,100.0,1916.6666666666667,1150.0,,3.0,,http://ramos-mejia.properati.com.ar/soyj_venta_ph_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6100367846,-58.4787115886",73150.0,USD,1109129.56,73150.0,40.0,36.0,1828.75,2031.9444444444443,3.0,,,http://villa-santa-rita.properati.com.ar/12nje_venta_departamentos_villa-santa-rita_san-blas_2700_balcon_terraza_garage_solimano-dal-pos-inmuebles-la-lucila
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.909813,-57.958009",,,,,,,,,,3.0,,http://la-plata.properati.com.ar/11l8t_venta_departamentos_la-plata_balcon_baulera_lavadero_garage_re-max-diagonal-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|,"-34.8461686,-58.5060727",570000.0,USD,8642568.0,570000.0,400.0,400.0,1425.0,1425.0,,5.0,,http://esteban-echeverria.properati.com.ar/zn0x_venta_casa_esteban-echeverria_balcon_suite_gimnasio_lavadero_parrilla_piscina_vestidor_luminoso_garage_tenis_aire-acondicionado_gazda-propiedades_cq0
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5924449,-58.4110791",190000.0,USD,2880856.0,190000.0,90.0,87.0,2111.1111111111118,2183.908045977012,,3.0,2600,http://barrio-norte.properati.com.ar/x8fo_venta_departamentos_barrio-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.61546,-58.672235",,,,,0.0,175.0,,,,4.0,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/vzjs_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|,"-34.5185093,-58.7397844",80000.0,USD,1212992.0,80000.0,100.0,80.0,800.0,1000.0,,,,http://jose-c-paz-bs-as-g-b-a-zona-norte.properati.com.ar/xvsv_venta_casa_jose-c-paz_balcon_baulera_patio_toilette_garage
sell,house,|Argentina|Capital Federal|Flores|,"-34.633844,-58.465698",280000.0,USD,4245472.0,280000.0,,143.0,,1958.041958041958,,5.0,,http://flores.properati.com.ar/1097s_venta_casa_flores_balcon_jardin_lavadero_parrilla_patio_terraza_toilette_luminoso_dependencias_garage_re-max-puerto
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6092021271,-58.3908891503",118500.0,USD,1796744.4,118500.0,69.0,59.0,1717.391304347826,2008.4745762711864,,3.0,2719,http://congreso.properati.com.ar/zois_venta_departamentos_congreso_balcon_lavadero_luminoso_placard_losa-radiante_korn-emprendimientos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6514999,-58.5531033",,,,,,,,,,,,http://ramos-mejia.properati.com.ar/yxx1_venta_departamentos_ramos-mejia_balcon_lavadero_patio_terraza_toilette_garage_placard_estrenar_sacson-propiedades_b5n
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Ariza|,"-34.6431322281,-58.6581458316",85000.0,USD,1288804.0,85000.0,,70.0,,1214.2857142857142,,,,http://villa-ariza.properati.com.ar/ec9o_venta_ph_villa-ariza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,255000.0,USD,3866412.0,255000.0,800.0,166.0,318.75,1536.144578313253,,,,http://benavidez.properati.com.ar/n48g_venta_casa_benavidez_200
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6090764,-58.4261092",,,,,90.0,85.0,,,,4.0,,http://almagro.properati.com.ar/10bc1_venta_departamentos_almagro_piscina_sum_luminoso_vista_lujoso_garage_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6013418035,-58.559168656",73000.0,USD,1106855.2,73000.0,65.0,63.0,1123.076923076923,1158.7301587301588,,3.0,760,http://caseros.properati.com.ar/11ml3_venta_departamentos_caseros_alvarez-propiedades_cs7
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7446211,-58.3873166",195000.0,USD,2956668.0,195000.0,0.0,80.0,,2437.5,,3.0,,http://banfield.properati.com.ar/rqzr_venta_casa_banfield
sell,store,|Argentina|Capital Federal|Nuñez|,"-34.5507343,-58.4589748",64000.0,USD,970393.6,64000.0,27.0,27.0,2370.3703703703704,2370.3703703703704,,,,http://nunez.properati.com.ar/e6zn_venta_local_nunez
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|La horqueta de Echeverría|,"-34.8976421901,-58.4838276504",240000.0,USD,3638976.0,240000.0,700.0,180.0,342.85714285714283,1333.3333333333333,,,,http://la-horqueta-de-echeverria.properati.com.ar/kc9w_venta_casa_esteban-echeverria
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5773402,-58.4056198",1200000.0,USD,18194880.0,1200000.0,416.0,398.0,2884.6153846153848,3015.075376884422,,1.0,,http://palermo.properati.com.ar/rg9a_venta_local_palermo
sell,PH,|Argentina|Capital Federal|Boedo|,"-34.617083,-58.4226021",125000.0,USD,1895300.0,125000.0,64.0,59.0,1953.125,2118.64406779661,,3.0,,http://boedo.properati.com.ar/119qj_venta_ph_boedo_lavadero_patio_placard_bertolotti
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.6890744,-58.3656714",756250.0,ARS,754150.93,49738.23,32.0,32.0,1554.3196875,23632.8125,5.0,1.0,,http://lanus-este.properati.com.ar/emao_venta_departamento_lanus-este
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,260000.0,USD,3942224.0,260000.0,325.0,230.0,800.0,1130.4347826086955,,5.0,,http://haedo.properati.com.ar/sbvp_venta_casa_moron
sell,apartment,|Argentina|Capital Federal|Villa Lugano|,"-34.683333,-58.466667",95000.0,USD,1440428.0,95000.0,,,,,,,,http://villa-lugano.properati.com.ar/s40d_venta_departamentos_villa-lugano
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5902674,-58.3828836",830000.0,USD,12584792.0,830000.0,243.0,232.0,3415.6378600823045,3577.586206896552,,,12000,http://barrio-norte.properati.com.ar/12t4p_venta_departamentos_barrio-norte_balcon_baulera_suite_lavadero_toilette_luminoso_lujoso_dependencias_impecable_subte-linea-h_subte-linea-c_reynolds-propiedades_c8g
sell,house,|Argentina|Capital Federal|Villa Lugano|,"-34.6649807,-58.4842955",165000.0,USD,2501796.0,165000.0,298.0,140.0,553.6912751677852,1178.571428571429,,4.0,,http://villa-lugano.properati.com.ar/ukbe_venta_casa_villa-lugano_larraya_2800
sell,apartment,|Argentina|Capital Federal|Agronomía|,"-34.5869116,-58.4711275",131855.0,USD,1999238.25,131855.0,69.0,52.0,1910.9420289855072,2535.673076923077,,,,http://agronomia.properati.com.ar/12m4t_venta_departamentos_agronomia_baulera_toilette_vestidor_electrogeno_garage_amenities_subte-linea-b_inmobiliaria-calot
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4235356,-58.5769233",120692.0,USD,1829980.38,120692.0,12.0,48.0,10057.666666666666,2514.4166666666665,4.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgqx_venta_departamentos_tigre_italia_1400_lavadero_parrilla_sum_garage_mieres-tigre-centro
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5389,-58.4648",99000.0,USD,1501077.6,99000.0,39.0,39.0,2538.4615384615386,2538.4615384615386,,2.0,,http://nunez.properati.com.ar/xh8n_venta_departamentos_nunez_lavadero_terraza_luminoso_lujoso_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7633972,-58.3938909",63000.0,USD,955231.2,63000.0,30.0,,2100.0,,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/iem2_venta_departamento_lomas-de-zamora
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6450462,-58.5933767",145000.0,USD,2198548.0,145000.0,,110.0,,1318.1818181818182,,,,http://haedo.properati.com.ar/iv9a_venta_departamento_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,135000.0,USD,2046924.0,135000.0,145.0,95.0,931.0344827586208,1421.0526315789473,,4.0,,http://haedo.properati.com.ar/sb5u_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.616766,-58.5579263",90000.0,USD,1364616.0,90000.0,200.0,160.0,450.0,562.5,,5.0,,http://tres-de-febrero.properati.com.ar/wc6q_venta_casa_tres-de-febrero
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.659942,-58.5771688",90000.0,USD,1364616.0,90000.0,,,,,,,,http://villa-luzuriaga.properati.com.ar/s51q_venta_casa_villa-luzuriaga
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6857468698,-58.4946440331",160000.0,USD,2425984.0,160000.0,231.0,172.0,692.6406926406927,930.2325581395348,,,,http://la-matanza.properati.com.ar/yu9b_venta_ph_la-matanza_lavadero_parrilla_patio_terraza_garage_harguinteguy-rignola-negocios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4602555,-58.5279822",125000.0,USD,1895300.0,125000.0,48.0,45.0,2604.1666666666665,2777.777777777778,3.0,,,http://beccar.properati.com.ar/10k9z_venta_departamentos_beccar_avenida-centenario_2000_gimnasio_piscina_sum_sauna_garage_amenities_placard_altos-de-martinez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Alamo Alto|,"-34.3696767165,-58.7828977771",220000.0,USD,3335728.0,220000.0,178.0,0.0,1235.9550561797753,,,3.0,,http://barrio-alamo-alto.properati.com.ar/yt14_venta_casa_escobar_suite_parrilla_piscina_toilette_vestidor_cristian-mooswalder-propiedades
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.6037137392,-58.3815808896",1200000.0,USD,18194880.0,1200000.0,170.0,150.0,7058.823529411765,8000.0,,4.0,9000,http://belgrano.properati.com.ar/ull1_venta_departamentos_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5341098,-58.4948695",370000.0,USD,5610088.0,370000.0,363.0,248.0,1019.2837465564738,1491.9354838709678,,5.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/wrtz_venta_casa_vicente-lopez
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5209156,-58.4854959",190000.0,USD,2880856.0,190000.0,34.0,0.0,5588.235294117647,,,,,http://olivos.properati.com.ar/rysg_venta_local_olivos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.577168,-58.538654",112000.0,USD,1698188.8,112000.0,80.0,80.0,1400.0,1400.0,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/kcq3_venta_departamentos_general-san-martin
sell,PH,|Argentina|Capital Federal|Boca|,"-34.6335935832,-58.3623677951",63000.0,USD,955231.2,63000.0,50.0,50.0,1260.0,1260.0,3.0,2.0,,http://boca.properati.com.ar/12vfi_venta_ph_boca_balcon_luminoso_sbi-scotto-brokers-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4257289,-58.5725013",220000.0,USD,3335728.0,220000.0,248.0,125.0,887.0967741935484,1760.0,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/wj49_venta_casa_tigre_escalada-de-san-martin_200
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6100291,-58.3847806",184000.0,USD,2789881.6,184000.0,124.0,114.0,1483.8709677419354,1614.0350877192982,6.0,6.0,3600,http://congreso.properati.com.ar/zjru_venta_departamentos_congreso_balcon_lujoso_maxi-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,550000.0,USD,8339320.0,550000.0,1000.0,350.0,550.0,1571.428571428571,,,,http://benavidez.properati.com.ar/xygw_venta_casa_benavidez_300_suite_lavadero_parrilla_piscina_toilette_dependencias_silveyra-carlos
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.597248,-58.5963802",300000.0,USD,4548720.0,300000.0,200.0,200.0,1500.0,1500.0,,,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/uzv6_venta_casa_ciudad-jardin-lomas-del-palomar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,75000.0,USD,1137180.0,75000.0,,40.0,,1875.0,,2.0,,http://haedo.properati.com.ar/s6da_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6137639594,-58.4260197417",255000.0,USD,3866412.0,255000.0,,126.0,,2023.809523809524,11.0,5.0,,http://almagro.properati.com.ar/11oei_venta_departamentos_almagro_rivadavia-av-_4300_balcon_baulera_suite_lavadero_luminoso_dependencias_garage_aire-acondicionado_re-max-premium-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.929143,-57.993922",,,,,,,,,,6.0,,http://la-plata.properati.com.ar/10rfx_venta_casa_la-plata_suite_hidromasaje_lavadero_parrilla_piscina_quincho_vestidor_garage_re-max-estilo
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6577717,-58.7691103",75000.0,USD,1137180.0,75000.0,60.0,60.0,1250.0,1250.0,,,,http://paso-del-rey.properati.com.ar/yjoo_venta_ph_paso-del-rey_parrilla_quincho_vista_garage_etelman-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9183143073,-57.93670598",80000.0,USD,1212992.0,80000.0,44.0,44.0,1818.1818181818185,1818.1818181818185,,2.0,600,http://la-plata.properati.com.ar/12mn6_venta_departamentos_la-plata_placard_dacal-bienes-raices_ahb
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7233532,-58.2536875",245000.0,USD,3714788.0,245000.0,120.0,,2041.6666666666667,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11xm0_venta_departamentos_quilmes_balcon_lavadero_terraza_toilette_placard_lencz-bienes-raices
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5825189,-58.4967282",85000.0,USD,1288804.0,85000.0,,90.0,,944.4444444444443,,,,http://villa-pueyrredon.properati.com.ar/e9kp_venta_departamento_villa-pueyrredon
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.82219,-58.467243",200000.0,USD,3032480.0,200000.0,,200.0,,1000.0,,4.0,,http://monte-grande.properati.com.ar/11akg_venta_casa_esteban-echeverria_parrilla_patio_quincho_luminoso_garage_re-max-alianza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5084692,-58.4979268",220000.0,USD,3335728.0,220000.0,120.0,100.0,1833.3333333333333,2200.0,,,,http://olivos.properati.com.ar/uidx_venta_casa_olivos_fray-justo-santa-maria-de-oro_3300
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,90000.0,USD,1364616.0,90000.0,,,,,,,,http://castelar-moron.properati.com.ar/yjnw_venta_casa_castelar_jardin_lavadero_garage_ivana-e-h-garay-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5392162,-58.6924549",855000.0,ARS,852626.93,56232.98,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/zzu9_venta_departamentos_san-miguel_patio_placard_estrenar_di-bona-propiedades
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.59597015,-58.40977097",260000.0,USD,3942224.0,260000.0,,,,,,,,http://recoleta.properati.com.ar/ziw0_venta_departamentos_recoleta_lavadero_parrilla_patio_sum_terraza_vestidor_garage_estrenar_grupo-zeta-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6181654,-58.3916945",54900.0,USD,832415.76,54900.0,27.0,25.0,2033.3333333333333,2196.0,,,,http://congreso.properati.com.ar/11dq3_venta_departamentos_congreso_balcon_zarlenga-inmobiliaria_bcl
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,110.0,,,,4.0,,http://ramos-mejia.properati.com.ar/s7rw_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4184166,-58.5841568",,,,,580.0,180.0,,,,4.0,,http://tigre.properati.com.ar/wj68_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.458625,-58.536945",129000.0,USD,1955949.6,129000.0,,66.0,,1954.5454545454545,,3.0,,http://beccar.properati.com.ar/11zz4_venta_casa_beccar_impecable_acassuso
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6377352,-58.6637877",120000.0,USD,1819488.0,120000.0,350.0,75.0,342.85714285714283,1600.0,,3.0,,http://ituzaingo.properati.com.ar/iwtc_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.65702438,-58.67539597",170000.0,USD,2577608.0,170000.0,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/10v5q_venta_casa_ituzaingo_lavadero_piscina_quincho_viillelcho-inmuebles
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.5981723,-58.3850874",189000.0,USD,2865693.6,189000.0,105.0,95.0,1800.0,1989.4736842105265,,3.0,5366,http://san-nicolas.properati.com.ar/ys30_venta_departamentos_barrio-norte_balcon_toilette_luminoso_dependencias_placard_korn-emprendimientos
sell,PH,|Argentina|Capital Federal|Colegiales|,"-34.5748476676,-58.4448868767",95000.0,USD,1440428.0,95000.0,47.0,40.0,2021.276595744681,2375.0,,,,http://colegiales.properati.com.ar/z0sd_venta_ph_colegiales_patio_waiman-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6807846,-58.5716262",88000.0,USD,1334291.2,88000.0,350.0,80.0,251.42857142857144,1100.0,,,,http://san-justo-la-matanza.properati.com.ar/uzym_venta_ph_san-justo
sell,house,|Argentina|Capital Federal|Pompeya|,"-34.6607881,-58.4250085",146500.0,USD,2221291.6,146500.0,0.0,0.0,,,,4.0,,http://pompeya.properati.com.ar/11wnv_venta_casa_pompeya_baulera_lavadero_patio_terraza_doble-circulacion_cifarelli-constructora-inmobiliaria_b9g
